 3.10000000E-02       50  2.2122909E-01  3.1272570E-01  4.8925459E-01      860
 3.20000000E-02       50  2.2952863E-01  3.3685131E-01  5.2194066E-01      860
 3.30000000E-02       50  2.2031042E-01  3.4597831E-01  5.2402502E-01      860
 3.40000000E-02       50  1.9129676E-01  4.3416911E-01  5.8198394E-01      860
 3.50000000E-02       50  1.5309534E-01  4.8893197E-01  6.1016518E-01      860
 3.60000000E-02       50  1.1447848E-01  4.4499268E-01  5.3249016E-01      860
 3.70000000E-02       50  7.4435901E-02  3.9031925E-01  4.6040548E-01      860
 3.80000000E-02       50  3.9481800E-02  2.1083951E-01  2.4949984E-01      860
 3.90000000E-02       50  9.0668445E-03  2.3569510E-01  2.4811612E-01      860
 4.00000000E-02       50 -1.4774913E-02  1.9818655E-01  2.0696031E-01      860
 4.10000000E-02       50 -3.6110223E-02  1.5524201E-01  1.7783050E-01      860
 4.20000000E-02       50 -5.6938442E-02  1.5504907E-01  1.9903026E-01      860
 4.30000000E-02       50 -7.6149233E-02  1.7848366E-01  2.4431033E-01      860
 4.40000000E-02       50 -9.3340936E-02  2.1386193E-01  2.9626057E-01      860
 4.50000000E-02       50 -1.0807485E-01  2.6028462E-01  3.5285490E-01      860
 4.60000000E-02       50 -1.2033118E-01  3.0757305E-01  4.1062452E-01      860
 4.70000000E-02       50 -1.2593241E-01  3.5167892E-01  4.4578014E-01      860
 4.80000000E-02       50 -1.2477189E-01  3.2957676E-01  4.2061307E-01      860
 4.90000000E-02       50 -1.1721681E-01  2.7904731E-01  3.6500479E-01      860
 5.00000000E-02       50 -1.0372016E-01  2.3310733E-01  3.0792289E-01      860
 5.10000000E-02       50 -8.4294589E-02  1.8586230E-01  2.4805408E-01      860
 5.20000000E-02       50 -5.9773640E-02  1.4672478E-01  1.9122382E-01      860
 5.30000000E-02       50 -3.1606129E-02  1.2828842E-01  1.5408483E-01      860
 5.40000000E-02       50 -1.9691038E-03  1.3218561E-01  1.4946159E-01      860
 5.50000000E-02       50  2.6789743E-02  1.4511538E-01  1.6807131E-01      860
 5.60000000E-02       50  5.2385979E-02  1.5565965E-01  1.9177135E-01      860
 5.70000000E-02       50  7.3109016E-02  1.6296446E-01  2.1631882E-01      860
 5.80000000E-02       50  8.7744559E-02  1.7146165E-01  2.4006221E-01      860
 5.90000000E-02       50  9.6146403E-02  1.8020808E-01  2.5756146E-01      860
 6.00000000E-02       50  9.8468073E-02  1.8339370E-01  2.6364510E-01      860
 6.10000000E-02       50  9.5300769E-02  1.8143147E-01  2.5868095E-01      860
 6.20000000E-02       50  8.8484368E-02  1.7571045E-01  2.4517316E-01      860
 6.30000000E-02       50  7.6948722E-02  1.6180426E-01  2.2011143E-01      860
 6.40000000E-02       50  6.0140343E-02  1.3652209E-01  1.8187262E-01      860
 6.50000000E-02       50  4.3219204E-02  1.0703700E-01  1.3851723E-01      860
 6.60000000E-02       50  2.5140025E-02  7.6462035E-02  9.3455197E-02      860
 6.70000000E-02       50  6.5553504E-03  4.8107413E-02  5.2054400E-02      860
 6.80000000E-02       50 -1.1526882E-02  3.3691671E-02  3.9731884E-02      860
 6.90000000E-02       50 -2.7831682E-02  4.7837488E-02  7.0424390E-02      860
 7.00000000E-02       50 -4.1434823E-02  7.2628258E-02  1.0747983E-01      860
 7.10000000E-02       50 -5.1970672E-02  9.6123812E-02  1.3964553E-01      860
 7.20000000E-02       50 -5.9165736E-02  1.1441062E-01  1.6355769E-01      860
 7.30000000E-02       50 -6.2975843E-02  1.2593189E-01  1.7823973E-01      860
 7.40000000E-02       50 -6.3829216E-02  1.3071559E-01  1.8338472E-01      860
 7.50000000E-02       50 -6.2787649E-02  1.2931725E-01  1.8010363E-01      860
 7.60000000E-02       50 -5.7659295E-02  1.2246956E-01  1.6856792E-01      860
 7.70000000E-02       50 -4.9756450E-02  1.1196498E-01  1.5107441E-01      860
 7.80000000E-02       50 -3.9819986E-02  9.7836028E-02  1.2877228E-01      860
 7.90000000E-02       50 -2.7687366E-02  8.0971746E-02  1.0398700E-01      860
 8.00000000E-02       50 -1.4548421E-02  6.4933038E-02  8.1601406E-02      860
 8.10000000E-02       50 -1.1570856E-03  5.5096024E-02  6.9765702E-02      860
 8.20000000E-02       50  1.1740447E-02  5.5638170E-02  7.4476379E-02      860
 8.30000000E-02       50  2.3411163E-02  6.4989790E-02  9.1051892E-02      860
 8.40000000E-02       50  3.3229656E-02  8.0724543E-02  1.1261111E-01      860
 8.50000000E-02       50  4.0729905E-02  9.8558597E-02  1.3367664E-01      860
 8.60000000E-02       50  4.5725303E-02  1.1089687E-01  1.4764884E-01      860
 8.70000000E-02       50  4.8173551E-02  1.1650258E-01  1.5284678E-01      860
 8.80000000E-02       50  4.8131011E-02  1.1608480E-01  1.5047220E-01      860
 8.90000000E-02       50  4.5709878E-02  1.0981373E-01  1.4127494E-01      860
 9.00000000E-02       50  4.1040897E-02  9.7559056E-02  1.2555325E-01      860
 9.10000000E-02       50  3.4378689E-02  8.0067214E-02  1.0376507E-01      860
 9.20000000E-02       50  2.6123328E-02  5.8758424E-02  7.7425437E-02      860
 9.30000000E-02       50  1.6848932E-02  3.6061124E-02  4.9067344E-02      860
 9.40000000E-02       50  7.1403603E-03  1.5582737E-02  2.1553434E-02      860
 9.50000000E-02       50 -2.4008838E-03  1.3420943E-02  1.3184737E-02      860
 9.60000000E-02       50 -1.1232538E-02  2.7527733E-02  3.4053143E-02      860
 9.70000000E-02       50 -1.8914108E-02  4.0045877E-02  5.3917806E-02      860
 9.80000000E-02       50 -2.5114421E-02  4.9793231E-02  7.0376635E-02      860
 9.90000000E-02       50 -2.9613547E-02  5.7354239E-02  8.3235400E-02      860
 1.00000000E-01       50 -3.2371193E-02  6.3117546E-02  9.2751378E-02      860
 1.01000000E-01       50 -3.3362190E-02  6.7146940E-02  9.8237703E-02      860
 1.02000000E-01       50 -3.2697238E-02  6.9892233E-02  1.0012572E-01      860
 1.03000000E-01       50 -3.0524608E-02  7.2292324E-02  9.9259645E-02      860
 1.04000000E-01       50 -2.7052706E-02  7.5097633E-02  9.6640409E-02      860
 1.05000000E-01       50 -2.2467294E-02  7.8961241E-02  9.4471747E-02      860
 1.06000000E-01       50 -1.7049379E-02  8.3266171E-02  9.3548504E-02      860
 1.07000000E-01       50 -1.1152152E-02  8.3452906E-02  8.9204588E-02      860
 1.08000000E-01       50 -4.9876195E-03  7.6383702E-02  8.0544647E-02      860
 1.09000000E-01       50  1.0908061E-03  6.4254019E-02  7.0368073E-02      860
 1.10000000E-01       50  6.8868106E-03  5.3531664E-02  6.3682429E-02      860
 1.11000000E-01       50  1.2154048E-02  4.8068844E-02  6.2717888E-02      860
 1.12000000E-01       50  1.6711581E-02  4.8865745E-02  6.6194964E-02      860
 1.13000000E-01       50  2.0321091E-02  5.2234128E-02  7.0498045E-02      860
 1.14000000E-01       50  2.2802054E-02  5.4159493E-02  7.2708602E-02      860
 1.15000000E-01       50  2.3764167E-02  5.3221345E-02  7.1655317E-02      860
 1.16000000E-01       50  2.3330717E-02  5.0686823E-02  6.7995523E-02      860
 1.17000000E-01       50  2.1465402E-02  4.8177493E-02  6.2714270E-02      860
 1.18000000E-01       50  1.8280466E-02  4.5682516E-02  5.6168643E-02      860
 1.19000000E-01       50  1.4076328E-02  4.1530105E-02  4.8007246E-02      860
 1.20000000E-01       50  9.2430232E-03  3.4594771E-02  3.7772676E-02      860
 1.21000000E-01       50  4.2051974E-03  2.5054337E-02  2.5864123E-02      860
 1.22000000E-01       50 -6.2015745E-04  1.5363049E-02  1.6408119E-02      860
 1.23000000E-01       50 -4.9386400E-03  1.5996229E-02  2.0101430E-02      860
 1.24000000E-01       50 -8.5456348E-03  2.6735391E-02  3.2410850E-02      860
 1.25000000E-01       50 -1.1335112E-02  3.7415060E-02  4.4259967E-02      860
 1.26000000E-01       50 -1.3288476E-02  4.4910801E-02  5.3080793E-02      860
 1.27000000E-01       50 -1.4402560E-02  4.8636199E-02  5.8330112E-02      860
 1.28000000E-01       50 -1.4703610E-02  4.8972351E-02  6.0253020E-02      860
 1.29000000E-01       50 -1.4298145E-02  4.7204547E-02  5.9870633E-02      860
 1.30000000E-01       50 -1.3168661E-02  4.4339031E-02  5.7950980E-02      860
 1.31000000E-01       50 -1.1620980E-02  4.1854288E-02  5.5512170E-02      860
 1.32000000E-01       50 -9.4522703E-03  4.0172594E-02  5.3089574E-02      860
 1.33000000E-01       50 -6.8439417E-03  3.8734743E-02  5.0667530E-02      860
 1.34000000E-01       50 -3.9282326E-03  3.6506562E-02  4.7986590E-02      860
 1.35000000E-01       50 -8.7955833E-04  3.4945285E-02  4.6096349E-02      860
 1.36000000E-01       50  2.1363124E-03  3.7185784E-02  4.7013860E-02      860
 1.37000000E-01       50  4.9580594E-03  4.2811126E-02  5.0722973E-02      860
 1.38000000E-01       50  7.4702993E-03  4.8639770E-02  5.5097605E-02      860
 1.39000000E-01       50  9.5534454E-03  5.2712383E-02  5.8033659E-02      860
 1.40000000E-01       50  1.1099386E-02  5.3866086E-02  5.8535799E-02      860
 1.41000000E-01       50  1.2014748E-02  5.1721670E-02  5.6190095E-02      860
 1.42000000E-01       50  1.2208985E-02  4.6258518E-02  5.0974107E-02      860
 1.43000000E-01       50  1.1685023E-02  3.8229641E-02  4.3411153E-02      860
 1.44000000E-01       50  1.0484188E-02  2.8879607E-02  3.4500621E-02      860
 1.45000000E-01       50  8.7200452E-03  1.9541287E-02  2.5333803E-02      860
 1.46000000E-01       50  6.5443409E-03  1.2098793E-02  1.7356486E-02      860
 1.47000000E-01       50  4.1307789E-03  9.9250757E-03  1.2935624E-02      860
 1.48000000E-01       50  1.6516624E-03  1.3226982E-02  1.4060855E-02      860
 1.49000000E-01       50 -7.3888919E-04  1.7542873E-02  1.8521091E-02      860
 1.50000000E-01       50 -2.9151948E-03  2.1649125E-02  2.3977902E-02      860
 1.51000000E-01       50 -4.7829428E-03  2.5647606E-02  2.9612698E-02      860
 1.52000000E-01       50 -6.2777589E-03  2.9682399E-02  3.5067651E-02      860
 1.53000000E-01       50 -7.3677189E-03  3.3646012E-02  4.0076493E-02      860
 1.54000000E-01       50 -8.0504150E-03  3.7466635E-02  4.4358743E-02      860
 1.55000000E-01       50 -8.3132317E-03  4.0532855E-02  4.7578517E-02      860
 1.56000000E-01       50 -8.1952359E-03  4.2374180E-02  4.9417336E-02      860
 1.57000000E-01       50 -7.7319389E-03  4.2236915E-02  4.9555383E-02      860
 1.58000000E-01       50 -6.9706008E-03  4.0402978E-02  4.8015316E-02      860
 1.59000000E-01       50 -5.9440450E-03  3.6898925E-02  4.5005303E-02      860
 1.60000000E-01       50 -4.7152757E-03  3.2416348E-02  4.1126193E-02      860
 1.61000000E-01       50 -3.3376684E-03  2.8307423E-02  3.7370375E-02      860
 1.62000000E-01       50 -1.8646685E-03  2.5640233E-02  3.4406680E-02      860
 1.63000000E-01       50 -3.6644509E-04  2.4509178E-02  3.2317751E-02      860
 1.64000000E-01       50  1.0870641E-03  2.4022503E-02  3.0645951E-02      860
 1.65000000E-01       50  2.4159409E-03  2.3069543E-02  2.8752916E-02      860
 1.66000000E-01       50  3.5413613E-03  2.1088822E-02  2.6253253E-02      860
 1.67000000E-01       50  4.3837830E-03  1.8387169E-02  2.3298196E-02      860
 1.68000000E-01       50  4.8832886E-03  1.5953936E-02  2.0457189E-02      860
 1.69000000E-01       50  5.0078575E-03  1.4736318E-02  1.8345733E-02      860
 1.70000000E-01       50  4.7668293E-03  1.4361205E-02  1.6813823E-02      860
 1.71000000E-01       50  4.2168426E-03  1.3651413E-02  1.5294356E-02      860
 1.72000000E-01       50  3.4465510E-03  1.1990126E-02  1.3450589E-02      860
 1.73000000E-01       50  2.5576333E-03  9.9243928E-03  1.1763843E-02      860
 1.74000000E-01       50  1.6445703E-03  8.7194638E-03  1.1450015E-02      860
 1.75000000E-01       50  7.8071621E-04  1.0211434E-02  1.3419355E-02      860
 1.76000000E-01       50  1.2655088E-05  1.3412606E-02  1.6825849E-02      860
 1.77000000E-01       50 -6.3910281E-04  1.6589487E-02  2.0386762E-02      860
 1.78000000E-01       50 -1.1682141E-03  1.8920763E-02  2.3385970E-02      860
 1.79000000E-01       50 -1.5583268E-03  2.0441420E-02  2.5747100E-02      860
 1.80000000E-01       50 -1.8733095E-03  2.1643760E-02  2.7697080E-02      860
 1.81000000E-01       50 -2.0362455E-03  2.2951143E-02  2.9499640E-02      860
 1.82000000E-01       50 -2.0591578E-03  2.4428184E-02  3.1170999E-02      860
 1.83000000E-01       50 -1.9368173E-03  2.5563770E-02  3.2401512E-02      860
 1.84000000E-01       50 -1.6739923E-03  2.5703929E-02  3.2775499E-02      860
 1.85000000E-01       50 -1.2911338E-03  2.4684436E-02  3.2177513E-02      860
 1.86000000E-01       50 -8.1832346E-04  2.3299764E-02  3.1046128E-02      860
 1.87000000E-01       50 -2.9596344E-04  2.2998483E-02  3.0203802E-02      860
 1.88000000E-01       50  2.5219860E-04  2.4431208E-02  3.0115366E-02      860
 1.89000000E-01       50  7.9721881E-04  2.6819302E-02  3.0646104E-02      860
 1.90000000E-01       50  1.3113607E-03  2.9106289E-02  3.1139359E-02      860
 1.91000000E-01       50  1.7548157E-03  2.9886368E-02  3.1044875E-02      860
 1.92000000E-01       50  2.0983336E-03  2.9233749E-02  2.9648306E-02      860
 1.93000000E-01       50  2.3094797E-03  2.6679930E-02  2.6657507E-02      860
 1.94000000E-01       50  2.3622551E-03  2.2335097E-02  2.2208852E-02      860
 1.95000000E-01       50  2.2545957E-03  1.6835414E-02  1.6901303E-02      860
 1.96000000E-01       50  2.0013304E-03  1.1004409E-02  1.1211744E-02      860
 1.97000000E-01       50  1.6303143E-03  5.4393139E-03  5.9505319E-03      860
 1.98000000E-01       50  1.1780676E-03  3.0247777E-03  3.9994577E-03      860
 1.99000000E-01       50  6.8581745E-04  6.6723590E-03  7.3416562E-03      860
 2.00000000E-01       50  1.9385649E-04  1.0504363E-02  1.1286489E-02      860
 2.01000000E-01       50 -2.6408192E-04  1.3704507E-02  1.4862844E-02      860
 2.02000000E-01       50 -6.6404552E-04  1.6404807E-02  1.8066367E-02      860
 2.03000000E-01       50 -9.9127893E-04  1.8763287E-02  2.0953686E-02      860
 2.04000000E-01       50 -1.2400583E-03  2.0838563E-02  2.3519027E-02      860
 2.05000000E-01       50 -1.4123525E-03  2.2578022E-02  2.5691055E-02      860
 2.06000000E-01       50 -1.5179504E-03  2.3874089E-02  2.7367505E-02      860
 2.07000000E-01       50 -1.5746601E-03  2.4582944E-02  2.8457000E-02      860
 2.08000000E-01       50 -1.5858167E-03  2.4482165E-02  2.8817552E-02      860
 2.09000000E-01       50 -1.5628805E-03  2.3687140E-02  2.8511169E-02      860
 2.10000000E-01       50 -1.5003279E-03  2.2294072E-02  2.7647025E-02      860
 2.11000000E-01       50 -1.4023817E-03  2.0536520E-02  2.6358474E-02      860
 2.12000000E-01       50 -1.2647864E-03  1.8841357E-02  2.4919601E-02      860
 2.13000000E-01       50 -1.0929284E-03  1.7539776E-02  2.3520440E-02      860
 2.14000000E-01       50 -8.9094884E-04  1.6719772E-02  2.2209150E-02      860
 2.15000000E-01       50 -6.6261643E-04  1.6153925E-02  2.0867790E-02      860
 2.16000000E-01       50 -4.2305024E-04  1.5455778E-02  1.9314434E-02      860
 2.17000000E-01       50 -1.9027145E-04  1.4316678E-02  1.7385632E-02      860
 2.18000000E-01       50  1.6305616E-05  1.2606459E-02  1.5003357E-02      860
 2.19000000E-01       50  1.7909313E-04  1.0364409E-02  1.2205992E-02      860
 2.20000000E-01       50  2.8571675E-04  7.7631091E-03  9.1255540E-03      860
 2.21000000E-01       50  3.3182450E-04  5.0472464E-03  5.9499152E-03      860
 2.22000000E-01       50  3.2230676E-04  2.5315452E-03  2.9422546E-03      860
 2.23000000E-01       50  2.7046472E-04  1.3630017E-03  1.4930740E-03      860
 2.24000000E-01       50  1.9553754E-04  2.9100977E-03  3.6167417E-03      860
 2.25000000E-01       50  1.1887758E-04  4.8122356E-03  6.1567084E-03      860
 2.26000000E-01       50  6.0372437E-05  6.6530517E-03  8.6083036E-03      860
 2.27000000E-01       50  3.5410126E-05  8.4176939E-03  1.0933743E-02      860
 2.28000000E-01       50  5.2808285E-05  1.0098815E-02  1.3109499E-02      860
 2.29000000E-01       50  1.1434432E-04  1.1659773E-02  1.5104325E-02      860
 2.30000000E-01       50  2.1681817E-04  1.3069812E-02  1.6890605E-02      860
 2.31000000E-01       50  3.5129880E-04  1.4288542E-02  1.8437841E-02      860
 2.32000000E-01       50  5.0144979E-04  1.5268166E-02  1.9707942E-02      860
 2.33000000E-01       50  6.5701712E-04  1.5946570E-02  2.0664296E-02      860
 2.34000000E-01       50  8.0341079E-04  1.6256579E-02  2.1248395E-02      860
 2.35000000E-01       50  9.2748243E-04  1.6177935E-02  2.1430643E-02      860
 2.36000000E-01       50  1.0215057E-03  1.5837667E-02  2.1274899E-02      860
 2.37000000E-01       50  1.0725807E-03  1.5507175E-02  2.0910349E-02      860
 2.38000000E-01       50  1.0780102E-03  1.5473208E-02  2.0498510E-02      860
 2.39000000E-01       50  1.0438807E-03  1.5784978E-02  2.0087281E-02      860
 2.40000000E-01       50  9.7377408E-04  1.6231188E-02  1.9612336E-02      860
 2.41000000E-01       50  8.7364471E-04  1.6444700E-02  1.8904785E-02      860
 2.42000000E-01       50  7.4782193E-04  1.6153338E-02  1.7808958E-02      860
 2.43000000E-01       50  5.9868390E-04  1.5178638E-02  1.6207004E-02      860
 2.44000000E-01       50  4.3074922E-04  1.3489541E-02  1.4066159E-02      860
 2.45000000E-01       50  2.4924000E-04  1.1190710E-02  1.1457996E-02      860
 2.46000000E-01       50  6.1647244E-05  8.4672405E-03  8.5237906E-03      860
 2.47000000E-01       50 -1.2468564E-04  5.5362811E-03  5.4429515E-03      860
 2.48000000E-01       50 -2.9983843E-04  2.6755220E-03  2.5135770E-03      860
 2.49000000E-01       50 -4.5371247E-04  1.2971499E-03  1.7485211E-03      860
 2.50000000E-01       50 -5.7769692E-04  3.4099057E-03  4.1850526E-03      860
 2.51000000E-01       50 -6.6551225E-04  5.7706661E-03  6.7984275E-03      860
 2.52000000E-01       50 -7.1391302E-04  7.9442035E-03  9.2452513E-03      860
 2.53000000E-01       50 -7.2336810E-04  9.8911592E-03  1.1473163E-02      860
 2.54000000E-01       50 -6.9764490E-04  1.1603156E-02  1.3457113E-02      860
 2.55000000E-01       50 -6.4272038E-04  1.3054332E-02  1.5168297E-02      860
 2.56000000E-01       50 -5.6840465E-04  1.4205153E-02  1.6573912E-02      860
 2.57000000E-01       50 -4.8294201E-04  1.5011726E-02  1.7636056E-02      860
 2.58000000E-01       50 -3.9588548E-04  1.5432813E-02  1.8323760E-02      860
 2.59000000E-01       50 -3.1349187E-04  1.5450267E-02  1.8628206E-02      860
 2.60000000E-01       50 -2.3677024E-04  1.5131346E-02  1.8599549E-02      860
 2.61000000E-01       50 -1.7133365E-04  1.4509407E-02  1.8251878E-02      860
 2.62000000E-01       50 -1.2050770E-04  1.3701432E-02  1.7657977E-02      860
 2.63000000E-01       50 -8.6493825E-05  1.2845897E-02  1.6899826E-02      860
 2.64000000E-01       50 -6.7347493E-05  1.2049581E-02  1.6035961E-02      860
 2.65000000E-01       50 -6.4713641E-05  1.1341591E-02  1.5094244E-02      860
 2.66000000E-01       50 -7.6221071E-05  1.0677671E-02  1.4054440E-02      860
 2.67000000E-01       50 -1.0039265E-04  9.9553155E-03  1.2876610E-02      860
 2.68000000E-01       50 -1.3808948E-04  9.0803269E-03  1.1519801E-02      860
 2.69000000E-01       50 -1.8569855E-04  7.9950283E-03  9.9601816E-03      860
 2.70000000E-01       50 -2.4135023E-04  6.6952391E-03  8.2155556E-03      860
 2.71000000E-01       50 -3.0133077E-04  5.2234974E-03  6.3312102E-03      860
 2.72000000E-01       50 -3.6030666E-04  3.6564045E-03  4.3835524E-03      860
 2.73000000E-01       50 -4.1170251E-04  2.1191748E-03  2.5169617E-03      860
 2.74000000E-01       50 -4.4813052E-04  1.0778359E-03  1.3838951E-03      860
 2.75000000E-01       50 -4.6219514E-04  1.7687963E-03  2.3647550E-03      860
 2.76000000E-01       50 -4.4759408E-04  3.1102989E-03  4.0549510E-03      860
 2.77000000E-01       50 -3.9989670E-04  4.4597272E-03  5.7660790E-03      860
 2.78000000E-01       50 -3.1719743E-04  5.7301925E-03  7.3929329E-03      860
 2.79000000E-01       50 -2.0188481E-04  6.8967698E-03  8.8994679E-03      860
 2.80000000E-01       50 -5.7044402E-05  7.9414666E-03  1.0267420E-02      860
 2.81000000E-01       50  1.0995936E-04  8.8460418E-03  1.1474972E-02      860
 2.82000000E-01       50  2.9054575E-04  9.5957724E-03  1.2504223E-02      860
 2.83000000E-01       50  4.7464138E-04  1.0171189E-02  1.3335181E-02      860
 2.84000000E-01       50  6.5049794E-04  1.0554230E-02  1.3949342E-02      860
 2.85000000E-01       50  8.0728387E-04  1.0752282E-02  1.4342370E-02      860
 2.86000000E-01       50  9.3495377E-04  1.0795283E-02  1.4522133E-02      860
 2.87000000E-01       50  1.0275672E-03  1.0736453E-02  1.4513488E-02      860
 2.88000000E-01       50  1.0766975E-03  1.0644187E-02  1.4340782E-02      860
 2.89000000E-01       50  1.0804346E-03  1.0566821E-02  1.4036297E-02      860
 2.90000000E-01       50  1.0393553E-03  1.0503315E-02  1.3608478E-02      860
 2.91000000E-01       50  9.5693903E-04  1.0395714E-02  1.3040701E-02      860
 2.92000000E-01       50  8.4138482E-04  1.0132456E-02  1.2284595E-02      860
 2.93000000E-01       50  6.9798660E-04  9.6452726E-03  1.1318660E-02      860
 2.94000000E-01       50  5.3385382E-04  8.8898736E-03  1.0126889E-02      860
 2.95000000E-01       50  3.5578676E-04  7.8485348E-03  8.7088701E-03      860
 2.96000000E-01       50  1.7050216E-04  6.5478140E-03  7.0929969E-03      860
 2.97000000E-01       50 -1.3206356E-05  5.0474806E-03  5.3327773E-03      860
 2.98000000E-01       50 -1.8735656E-04  3.4360138E-03  3.5185116E-03      860
 2.99000000E-01       50 -3.4420911E-04  1.8691264E-03  1.8714685E-03      860
 3.00000000E-01       50 -4.7687490E-04  1.0501521E-03  1.4750794E-03      860
 3.01000000E-01       50 -5.7963617E-04  2.0944598E-03  2.8244368E-03      860
 3.02000000E-01       50 -6.4982738E-04  3.5338335E-03  4.4592773E-03      860
 3.03000000E-01       50 -6.8547737E-04  4.9191046E-03  6.0390827E-03      860
 3.04000000E-01       50 -6.8748562E-04  6.1769417E-03  7.4916351E-03      860
 3.05000000E-01       50 -6.5870290E-04  7.2766513E-03  8.7837681E-03      860
 3.06000000E-01       50 -6.0372278E-04  8.1973959E-03  9.8934857E-03      860
 3.07000000E-01       50 -5.2933944E-04  8.9205572E-03  1.0803057E-02      860
 3.08000000E-01       50 -4.4036118E-04  9.4315803E-03  1.1500902E-02      860
 3.09000000E-01       50 -3.4597899E-04  9.7388676E-03  1.1983362E-02      860
 3.10000000E-01       50 -2.4870353E-04  9.8586487E-03  1.2267431E-02      860
 3.11000000E-01       50 -1.5661401E-04  9.7824720E-03  1.2339557E-02      860
 3.12000000E-01       50 -7.5203098E-05  9.5436957E-03  1.2219733E-02      860
 3.13000000E-01       50 -9.0698821E-06  9.1856268E-03  1.1934071E-02      860
 3.14000000E-01       50  3.8767622E-05  8.7493324E-03  1.1507922E-02      860
 3.15000000E-01       50  6.7036782E-05  8.2641976E-03  1.0960379E-02      860
 3.16000000E-01       50  7.7204554E-05  7.7432632E-03  1.0301103E-02      860
 3.17000000E-01       50  6.8768326E-05  7.1822479E-03  9.5376432E-03      860
 3.18000000E-01       50  4.4290229E-05  6.5679292E-03  8.6673045E-03      860
 3.19000000E-01       50  6.1901161E-06  5.8793221E-03  7.6888270E-03      860
 3.20000000E-01       50 -4.2641654E-05  5.1062147E-03  6.6072895E-03      860
 3.21000000E-01       50 -9.8198048E-05  4.2468922E-03  5.4345570E-03      860
 3.22000000E-01       50 -1.5630833E-04  3.3134988E-03  4.1919509E-03      860
 3.23000000E-01       50 -2.1218079E-04  2.3340397E-03  2.9151714E-03      860
 3.24000000E-01       50 -2.6076501E-04  1.3672765E-03  1.6807520E-03      860
 3.25000000E-01       50 -2.9704596E-04  6.9070952E-04  8.8513694E-04      860
 3.26000000E-01       50 -3.1659237E-04  1.1322747E-03  1.5247650E-03      860
 3.27000000E-01       50 -3.1594517E-04  2.0263597E-03  2.6742055E-03      860
 3.28000000E-01       50 -2.9289373E-04  2.9363581E-03  3.8432476E-03      860
 3.29000000E-01       50 -2.4669402E-04  3.7955441E-03  4.9553041E-03      860
 3.30000000E-01       50 -1.7828550E-04  4.5805804E-03  5.9829020E-03      860
 3.31000000E-01       50 -9.0277310E-05  5.2774342E-03  6.9092838E-03      860
 3.32000000E-01       50  1.3189982E-05  5.8760306E-03  7.7218856E-03      860
 3.33000000E-01       50  1.2675288E-04  6.3693700E-03  8.4106799E-03      860
 3.34000000E-01       50  2.4423499E-04  6.7527968E-03  8.9675295E-03      860
 3.35000000E-01       50  3.5971681E-04  7.0328897E-03  9.3901565E-03      860
 3.36000000E-01       50  4.6638473E-04  7.2121509E-03  9.6745677E-03      860
 3.37000000E-01       50  5.5759724E-04  7.3012710E-03  9.8230780E-03      860
